,listing_id,id,date,reviewer_id,reviewer_name,comments,scores
290,918812,27511737,2015-03-06,22457122,羽裳,So wonderful a apartment that we had a very nice vacation. The apartment is near to many main attractions. The location is perfect. Dimitris is very kind and the two bikes he lended us are nice too. We will never forget this experience in Athens.,5
291,918812,28417819,2015-03-23,22039969,Sara,"Un apartamento PERFECTO! RECOMENDADO 100%! La comunicación con Dimitris es fácil desde el principio, está siempre disponible, y la bienvenida de su padre hizo que el viaje empezara de la mejor manera.  

El apartamento está en Plaka, la mejor zona de Atenas para hacer turismo y disfrutar al máximo de la ciudad. Recomiendo totalmente alojarse  en este barrio.

El apartamento tiene todo lo necesario para pasar unos días en Atenas, está limpio, preparado y la atención al huésped es excepcional. Buena relación calidad/precio. ¡Si volvemos a Atenas, repetiremos! Gracias Dimitris y Yanis :)",5
292,918812,28556072,2015-03-26,14576818,Fabian,"We, a young couple from Berlin, stayed in March for a few days at Dimitris apartment. The apartment was exactly as descriped and very clean. There was everything provided in the apartment - hairdryer, bed linen, towels, coffee, toilet paper, soap, bicycles etc. We didn't get to meet Dimitris but his father gave us a very warm welcome with some fruits, raki, snacks and a suggestion where to eat dinner: this was the best dinner we had in Athens! Thanks a lot for that. We really enjoyed our stay and recommend the apartment for everybody who wants to visit Athens. If we come again to Athens, we would definitely stay in the apartment again, if possible.",5
293,918812,28872282,2015-03-31,20892700,Jacy,The listing was completely accurate. Dimitris answered all our questions before arrival and useful information left in flat. Cosy flat with everything we needed. Lovely welcome on arrival. Perfect location for short stay. ,5
294,918812,29397374,2015-04-07,26661911,Valentina,"A casa di Dimitri siamo stati davvero bene.
Appartamento in posizione strategica a 2 minuti a piedi dall'acropoli, dal tempio di Zeus e dallo stadio (website hidden) ha accolti il gentilissimo papà di Dimitri.
Appartamento essenziale ma pulitissimo. 
Se dovessimo tornare ad Atene sceglieremo sicuramente ancora L'appartamento di Dimitri.
Consigliatissimo
",4
295,918812,29630122,2015-04-10,29953706,Sónia,"Gostei bastante desta opção de hospedagem. O sr.Dimitris foi muito solicito, simpático e hospitaleiro. 
O apartamento tem boas condições e está muito bem localizado.",3
296,918812,29821001,2015-04-13,25704703,Luiza,"The apartament is great! Very comfortable and well located! Close to Plaka, the Acropolis and the Metro station!
Dimitri's father was very kind and helpful!
I recommend the apartment!!
",5
297,918812,30086065,2015-04-17,29641676,Μάρθα,Καλή και άμεση εξυπηρέτηση. Αρκετές παροχές. Και εξαιρετική τοποθεσια στο ιστορικό κεντρο.,3
298,918812,30663313,2015-04-26,26102397,Angel,Muy bueno,3
299,918812,31626630,2015-05-08,21931054,Belinda,"We did not have the pleasure of meeting Dimitris but we were welcomed by his lovely friend Heidi who made us feel very much at home, no mean feat seeing as we arrived at 2am!! the apartment is located in a FANTASTIC part of Athens, right in the heart of Plaka smack bang between Hadrians Arch and the Acropolis. Every major sight was no more than a 10min walk, just amazing!! The apartment itself has everything you need, there was even some complimentary croissants and fruit and raki in the fridge for us which was a nice touch ",5
300,918812,31940344,2015-05-12,5084780,Justyna,Amazing location. Within walking distance to major tourist attractions. Spacious apartment that had everything that was needed. Dimitris father was very friendly.,5
301,918812,32489351,2015-05-19,19810809,Florencia,"Beautiful place, close to everything and spacious. We were received by Dimitris father who very kindly explained everything to us. We enjoyed our stay and recommend the place.",5
302,918812,32805964,2015-05-22,5958773,Odette,We loved our stay in Drimitri's apartment. Easy to find the street coming from The AirPort by metro. The recepcion of his father was amazing. The studio is exaxtily like The photos and The location could not be best.,5
303,918812,33649613,2015-05-31,5216709,Svetlana,"It was a wonderful few days at the foot of Acropolis! Perfect location! The friendly owner, comfortable apartment. A bit unusual that is located on the underground floor, but in general everything is fine. Thank you for chance to see the dreams of ancient Gods ...",5
304,918812,34765963,2015-06-12,12385077,Khiew,Dimitris' father came to meet us at the apartment. He was very lovely and we toasted to some Greek ouzo (I think?). He showed us around and was very detailed and helpful with what we needed in the house. Air-conditioning was good and the place was clean. A very good location 2 minutes away from the Zeus Olympian Temple and a bit more to the Acropolis. We didn't get to meet Dimitris but he was always very quick to respond to our messages and questions. We enjoyed our stay here very very much and would definitely recommend this place. Thank you Dimitris and father! ,5
305,918812,35127130,2015-06-15,6748874,Federica,"Dimitris and his father are great hosts. Very flexible, precise in providing information and welcoming. The flat is as described in the ad. What I liked the most is definitely the location. Great area, very central & lively.",5
306,918812,35446916,2015-06-19,17839376,Kelly,"Our stay at Dimitris apartment was perfect. Dimitris was the most helpful airbnb host, he helped organise us tickets to our next destination which we could not have done without him. He really went above and beyond. The apartment itself was perfectly located, clean and had everything we needed. I would highly recommend this to anyone wanting to visit Athens. ",5
307,918812,35804451,2015-06-22,4398253,Jan,"Everything was great, Dimitris Dad greeted us with a shot of homemade Raki and explained everything in the apartment. He was very welcoming and gave us great tips about the city. He even showed us how to make greek coffee :-).
The apartment itself was spacious enough for 2, very clean and comfortable. The location is absolutely top, almost everything can be reached on foot and if you want to venture further out, there are even 2 bikes for you to use! Totally awesome!",5
308,918812,36169744,2015-06-26,23408905,Pete,Good communication prior to arrival and were met at arranged time. Nice friendly welcome and explanation about the apartment and a traditional drink shared. The apartment was clean with everything you needed on hand. The best thing though is the fantastic location with everything you want to see so easily accessible. would happily return and recommend.,5
309,918812,36754709,2015-07-01,10498478,Gerard,"Très bonne location, conforme à la description : un peu sombre et pas luxueuse, mais propre, calme, fonctionnelle, bien équipée ( tout fonctionne ! ) et surtout idéalement située pour les visites et les restaus de Plaka. Dimitris est  tellement attentionné qu'on peut presque arriver dans cet appart les mains dans les poches : serviettes, papiers, 2 bières au frais, 2 croissants pour le 1er petit dej, guide et carte touristiques, 2 vélos les sportifs, parapluies pour les orages, et même un jeu de cartes ... La cuisine est minimaliste, mais suffisante pour quelques repas. Accueil très sympathique de Yannis, le père de Dimitris, qui nous attendait avant même notre appel, qui nous a aidé à garer la voiture et à décharger, qui nous a réservé le taxi pour le retour, et nous a offert l'apéro ! Bref , pour ceux qui ne cherchent pas le grand luxe, un bon rapport qualité/prix, et une location idéale,  à conseiller vivement.",4
310,918812,37160666,2015-07-05,19855196,Luis,"My girlfriend and I had a terrific experience on Dimitri's place. The flat is located in the best area a first-timer in Athens could ask for: all the main attractions are within walkable distances. Besides, the place is tidy and cozy, has good wi-fi and everything works just fine. We never had the chance to meet Dimitris, but his father was there to welcome us and answer all our questions with a gentile smile. Surely, I would recommend this place.",5
311,240960,2566819,2012-10-09,3724650,Yelena,"This  loft apartment  is stunning. Designed by architect Ioannis Karvoutzis, it is comfortable, spacious and showcases his amazing talents as an architect and interior designer. 
It is located in the centre of Psiri, close to Monastiraki Square and within walking distance of Syntagma Square, Plaka and the Acropolis.

Ioannis and his partner Demi were gracious hosts, warm and welcoming and ready to provide advice about the best tavernas, music and bars to explore.

We look forward to staying there again.
",5
312,240960,2607388,2012-10-14,166717,Andrew,"My partner and I spent a fantastic two nights in this Athens apartment. It's a very large, unique and creatively designed space with quirky touches from the vintage furniture to the art on the walls.

It's a straightforward single metro ride from the airport and the station is a short walk away. It's located in a very lively area with bars and cafes on the doorstep and a short walk to shops. We also walked to the trendy Gazi area with more bars and restaurants and the Acropolis Museum and archeological site so it's a very convenient location.

Demi and Ioannis were attentive and welcoming hosts, leaving us refreshments in the flat on arrival and giving us advice on where to go and what to do during our stay.

We'll definitely be staying again the next time we visit this exciting city.
",5
313,240960,3170957,2012-12-28,961751,Noah,This is a gorgeous apartment with a fantastic host in one of my favorites parts of the city. Tons of restaurants and bars and people. Around the corner from public transportation. I highly recommend this apartment for your stay in Athens. ,5
314,240960,3315095,2013-01-09,961751,Noah,Liked it so much I came back for more!,4
315,240960,12643741,2014-05-06,7828426,Xanthos,"Yianni was a great host, everything was just perfect. We really enjoyed the psyrri area of Athens but his loft design was some of the best we have seen in the world. Amazing experience will recommend it to all our friends!!!!",5
316,240960,14156380,2014-06-13,5999464,Fahad,"So we really enjoyed our stay at Ioannis's apartment, the apartment is very big and the furniture is eccentric, we loved it. Everything works properly. Ioannis is a very nice guy and he lives next door. He is very helpful. Overall highly recommended.",5
317,240960,14294823,2014-06-16,7072232,New,The apartment is very nice and we had a great stay in Athens. Ioannis is a great host.,5
318,240960,14784782,2014-06-26,9227683,Sefi,"The  apartment is great located and beautifully decorated!
 Ioannis is a great person , so it makes everything even better.. 
We will come back soon",5
319,240960,15074330,2014-07-01,14286254,Gregory,"This flat is really well located in the heart of Athens. The flat was great, clean with everything you need. This place is also magic with all the artistic decoration. You could feel in NYC being in Athens.
If I come back, for sure I'll go back to Ioannis place",5
320,240960,15193551,2014-07-04,208329,Abigail,"I highly recommend Ioannis' flat for anyone staying in Athens. My traveling companion arrived from another city to check-in to the apartment before me. Even though this complicated things a little for Ioannis, he was perfectly gracious and helpful and made sure everything went smoothly. The apartment itself was clean, stylish, and very quiet---despite being above a lively street in Monastiraki (filled with locals, not tourists). There were 3 of us total, and we were very comfortable. The location is truly the best part; you are a short walk away from great sites, restaurants, metro station, shopping, etc.",5
321,240960,15706660,2014-07-14,3588570,Maria,Amazing Apartment! Totally recommended to anyone else to rent it.,5
322,240960,15882431,2014-07-17,6091904,Ania,"The apartment was great. So much style that even my 10 and 13 year old kids that it was the coolest place ever! Location was convenient right off of mastriaki square, and steps away from restaurants, shopping, etc. Anna and ioannis were responsive and very friendly. Fantastic experience and would not hesitate to recommend.
 ",5
323,240960,16557307,2014-07-29,16599788,Ayanthi,The host was very hospitable and understanding as we were running late and got slightly lost! The Apartment was better in person than in the photos. The location couldn't have been better and was walking distance to the Acropolis site and there were lots of bars and restaurants on our doorstop. All in all an excellent experience in an amazing apartment!,5
324,240960,16975574,2014-08-05,13230032,Dan Fredrik Clemp,"Ioannis met us at the door when we came and showed us around the apartment. It was clean, well air-conditioned (which was important given the temperature outside) and surprisingly well isolated against outside sounds. It's located in a very busy street with loads of bars and restaurant, yet we barely heard a sound, even with hundreds of people outside.

The apartment in itself is spectacular - I estimate about 100m2 centrally located in Athens, just a short walk from everything we wanted to visit. The interior is what drew me to book the apartment in the first place and it did not disappoint. I think we could have stayed for another week and still keep discovering new things about the furniture, art and details.

I'll definitely book this place again if it's available the next time I'm going to Athens.",5
325,240960,17534950,2014-08-13,3299110,Ann,"Great location; convenient.  Spacious apartment; we had three people but the space would have been adequate for more people.  Didn't get a chance to meet Loannis, but he had someone wait for us at the apartment.  Responsive to e-mails.",5
326,240960,18128185,2014-08-22,8196346,Yiorgos,"A unique flat in a very convenient location. Very close to the metro and all the happening place of Athens. Spacious and tastefully decorated. 
Ioannis was very friendly and put every effort to make our stay pleasant. ",5
327,240960,20480959,2014-09-29,1381708,Ramiro,"The apartment is amazing!
It is located in the heart of Athens. Very well connected. Perfect if you want a good location and good atmosphere also at night
Ionnnis has been a great host: he allowed us to leave our bags very early in the morning and let us go on the last day late. It has been very kind and friendly
A perfect choice to spend a few days in Athens.",5
328,240960,21635309,2014-10-20,3101308,Stephen,"I had a great stay at Ioannis' Designer Loft in Psirri. 
Ioannis was a great host - friendly, easygoing and very hospitable, sometimes going beyond what was expected to make sure my stay was comfortable and that I had everything I needed. As can be seen in the photos, the pad is something a little bit special and definitely very cool but also very comfortable with good facilities a very comfortable bed and everything else I needed - and even an awesome grand piano (which I made full use of!) 
The location is A1 - particularly for the young (and young at heart) - right in the middle of Athens' most vibrant entertainment precinct - and also just minutes from Monistariki, Plaka and the ancient ruins of the Acropolis. All great!",5
329,240960,25005134,2015-01-05,12661633,Hiromi,"The apartment was definitely THE highlight of our visit to Athens. It's way better than described or the pictures show. We're still wondering why Ioannis doesn't charge more for this truly unbeatable place... First of all, it's huge. Really huge. Great location. Many restaurants, bars, convenient stores, metro station (Monastiraki), main shopping streets and most of the sights (e.g. Acropolis) within walking distance. The flat is clean and cozy with a tasteful interior design. It offers EVERYTHING you need and even more. I haven't seen any other apartment in Athens but I can promise that this is the best one.",5
330,240960,30625971,2015-04-25,30365708,Anton,"5 star loft!!!. Ioannis place is better than advertised. If you are gojng to athens you have to stay here. The loft is better than the pictures provided. You can't get any better than this location. A short walk to Acropolis and all the shopping so close. All the bars and restaurants next door provide a real Greek experience. Ioannis met us as we pulled up and gave a great tour and showed us everything in the flat. Not only was he really friendly he provided water, juice and beer upon arrival, now that is a great host. I highly recommend this place to anybody that wants to have a great time in Athens! Would definitely rent again. Once again, Thanks for a wonderful time.",5
331,240960,31724011,2015-05-09,31236648,Cezar,"Excellent value for money !

The apartment is at the second floor of the building but it has two very modern elevators, though quite small (2 persons). It looks just like in the pictures provided on the site - is very large, very comfortable for a couple, and if one wants to use the extensible sofa in the living room, 4-6 persons could easily share the apartment. 

If you like to party, you have plenty of space to do it (the living is huge).

The bedroom is large and it has a huge bed that could easily accommodate 4 people.

The kitchen is equipped with everything a family might need (microwave, stove and oven, coffee machine, water kettle, dishes and cutlery, glasses, mugs), and even stocked with ingredients and food (pasta, pasta sauces, honey, jam, butter, coffee, a large variety of teas, juices etc.) - I don't know if Ioannis left them there or they were left by the previous tenants. I appreciated the Jacobs bag of coffee that was ready for the first morning (we arrived late in the night and didn't have time to go for shopping). 

The WiFi is free of cost and for those who need it, Ioannis allows his tenants to use his desktop. The speed is high for most of the time. Every now and then, it gets lazy but all you need to do is restart the laptop and/or the switch to get it back to full speed.

The location cannot be better than this - is in the middle of Psirri area of Athens, full of pubs, traditional Greek restaurants, 50 meters from the Monastiraki Metro Station, within 2 minutes walk from the Monastiraki and Plaka areas, 15 minutes walk from Acropolis. It is a bit noisy at night but only if you leave the windows open - if you close them, it's as silent as a church (very well noise proofed). There is a small convenience shop 50 meters away from the apartment which is open 24/7 which makes it very easy to buy water, sodas, juices, coffee, milk, cereals and whatever else you might need. 

The apartment has 4 or 5 air conditioning units and a ceiling fan in the bedroom that make it very easy to control the ambient temperature as you wish.

It's one of the few apartments (and very-very few hotels) that offer large LCD TVs (45 to 65 inches), both in the living and in the bedroom, with SATELLITE TVs (in English, French, Italian and Arabic, beside the full list of Greek channels). It takes a good 5 minutes to learn how to use the system but Ioannis is always there to help.

Maybe the most important thing about Designer's Loft is that it made us feel like home in just a few days.

Ioannis is very helpful and prompt and a very discrete host, despite the fact he lives on the same floor. Whatever we asked, we got within minutes (salt, hair dryer).",5
332,240960,32249329,2015-05-16,30244385,Michael,"Wonderful apartment full of character. If you want to be in a lively environment late into the evening , this is a great place to stay. ",5
333,587782,3279407,2013-01-05,4308798,Marina,"Отличное сочетание цены и качества!Все что надо- в шаговой доступности. Музеи,магазины,рынок, метро, клубы и рестораны.
Мы отдыхали в Афинах в декабре-январе.Вечером слышна музыка из баров, но нас это не напрягало. Мебель новая. Квартира отремонтирована. Обогреватель, кондиционер- все работало.
При возможности -обратимся к услугам Klea еще.Klea четко отвечала на все наши вопросы перед поездкой и быстро отвечала на письма.
Рекомендую",3
334,587782,4143765,2013-04-13,4688020,Asiya,The reservation was canceled 7 days before arrival. This is an automated posting.,3
335,587782,23808117,2014-12-11,13868050,Alfredo,The reservation was canceled 17 days before arrival. This is an automated posting.,3
336,587782,24479588,2014-12-29,19750967,Nick,"It was a great experience as a guest in this apartment. Klea was very helpful and caring.
The studio is located in an excelent position, near enywhere i needed to be in the city. There are plenty of cafes and bars allaround, a s/m 2' away, plenty of delis and 2 tube stations (Syntagma, University) closeby. And, even though down town Athens, it is very quiet. It seems recently renovated, sufficiently furnished and the rest of the amenities are quite adequate",5
337,587782,28930133,2015-04-01,26115563,Julia,"Klea was really kind and helpful to me. She used to respond to my phone calls and give me guidelines whenever I needed them. The descriptions were really accurate and the place was much better than expected. The location couldn't be better. The apartment is literally in the heart of Athens. Every morning I was opening my window I was enjoying smelling the coffee from the coffee shops downstairs. The area is pretty safe too. Overall, a really nice experience and I am looking forward to visiting the same place soon!! Thank you Klea! ",5
338,587782,29505358,2015-04-08,15589601,Chiara,"The property is centrally located, in a small square with bars and cafes, a literary society and a theater. It seems at times somewhat noisy. Cleanliness is ok, the kitchenette is serviceable. Ideal for one person or a couple.",5
339,587782,31512361,2015-05-06,2130049,Jane,We did not meet Kleia. The location was wonderful and very convenient to our needs.,5
340,587782,32118516,2015-05-14,30121122,Dedra,Klea was always availble to a contact. We had some problem to get to apartment because there is a street with the same name near by! The apartment is central And near everything.The only problem is that the courtain has broken.,1
341,587782,32424478,2015-05-17,22093995,Michael,"Athens K. quite flexible with the check-in time and worked with me. Place was exactly as pictured. In the heart of the city center, close to the sites but removed from tourist center. Down the street is a grocery, right below is a cafe with coffee in the morning and beers all night. Quaint yet bustling, I would definitely stay here again. Perfect for one or a couple. ",5
342,587782,32813281,2015-05-22,28125482,Henrique,"The location is great and the apartment is nice. Klea was a good and helpfull host, although I did not meet her in person.",5
343,587782,33104840,2015-05-25,30561599,Corey,"We never actually met Klea; we had some problems with getting dropped by the cab at the wrong location but we were able to find the place after getting some help from a barista.  We got to the flat during the day and there were directions to get into the building and get inside.  It was a little frustrating to have to get in, I was not getting all of my messages from AirBnB at that time, but Klea was happy to resend the messages and we got in OK.  The flat had pretty good space, and it seems like it is being used just for renting out to people.  One of the window shades was down and the light was pretty bright pretty early in the AM. The washing machine is in the common hallway outside the flat, but we didn't use it.  There are a few quirks to this place, but nothing too difficult.  The location was perfect for us, we wanted to see the local bars and restaurants and the neighborhood is loaded with cafes and bars and places to eat.  The noise would not be great for folks needing to get a lot of sleep and wake up early to hit the sights.  This is a great spot for a younger couple who really want to see what Athens has to offer outside of the touristy sites and locations.  ",5
344,587782,33543474,2015-05-29,33859759,Joanna Luying,We spent 3 days there. The location is very good for us to visit sight spots. And the room overall is clean. The only problem is the bar at the ground floor is a little bit noisy at midnight :P ,5
345,587782,34775798,2015-06-12,3260915,James,"Klea was an excellent host, although we never saw her she provided us with all the info we needed and responded to any questions we had very quickly and thoroughly. 
The apartment is very basic but was perfect for what we needed and not bad for the price. 
The square that the apartment is located in is bustling at night and this and surrounding immediate radius is brilliant for evening eating and drinking - it draws a young Athenian crowd and we loved it so much we were coming back to this area for evening drinks each night as it was better than anywhere else! 
There tends to be a fair amount of noise from the bar below in the evening so all in all I'd say excellent for young people or young couple but perhaps not for those wanting more comfort and quiet. We'd definitely want to stay here again in Athens, walkable to everywhere central and reasonable price.
Make sure you follow Klea's directions from the itinerary not using Google from the rough area AirBnb suggests in order to find it!",5
346,587782,35102923,2015-06-15,29832175,Maya,"This was in a perfect location for exploring Athens (near Monastiraki and Syntagma) and this functional and charming studio apartment had everything we needed, including access to a washing machine. One thing to be aware of is that at night it can get noisy because of local bars/ cafes,  but we really enjoyed the vibe of the neighborhood and felt very safe and comfortable. The space was extremely clean and the host was immediately available for questions and quite accommodating. I would definitely stay again.",5
347,587782,35764400,2015-06-22,24236614,Elizabeth,"The apartment and location are great. I did not meet Klea, but she gave me all information I needed by email. ",4
348,1116076,4974888,2013-06-04,6267364,Ērika,"Thank you for great stay in Athens! The flat is incredible - big, equiped with everything needed. we enjoyed it! and Tamara welcomed us so well, helped a lot with different kind of information we needed (eating places; how to get to certain places we needed). the location is  the best - not on the main, loud roads, but exactly parallel of them. and everything is at your fingertips - metro, the main shoping street, and everything else we needed.
everything was amaizing! thank you so much!
sincerely,
Erika",5
349,1116076,5281240,2013-06-22,6429358,Emanuel,"The apartment is very well located just minutes walk from the acropolis and the cafees in downtown. It has all the amenities in the add, a lot of space and is very clean. Definitely recommend it.",5
350,1116076,5711145,2013-07-13,1857634,Timo,"A wonderful and big appartment with everything you need right in the center of Athens, two minutes walk to the Monastirakis station with direct connections to Piräus and Athens Airport. 30 minutes walk up to the Akropolis. 

But much more important: An absolutely fiendly and warm reception by Tamara who runs the place. Tamara: Thank you, dankeschön and efharistó! It was good to meet you, and I hope we meet again some day. 

Regards to Lenka who owns the place: A good selection of books and some very nice Greek music CDs (Theodorakis, Marinella, Katzis). 

Thanks for having us! All the best, Timo",5
351,1116076,5954172,2013-07-23,7380760,Jean-Philippe,"Grand et bel appartement très bien placé dans le centre d'Athènes avec toutes les commodités et équipements à disposition.
Super accueil plein de prévenance de Tamara. Si j'ai l'occasion de revenir à Athènes, je n'hésiterai pas à reprendre contact.",5
352,1116076,6289932,2013-08-06,105924,Dr. Carroll,this beautiful 1937 apartment is very unusual for athens and with german dark bread and berlin crossed with melbourne style decor it was just perfect for us. ,5
353,1116076,6642841,2013-08-19,6550031,Olivier,Lovely place very close to the center and quiet. A very good place to stay in Athénes. I recommend,5
354,1116076,8443253,2013-10-31,7704683,Barry,"Great apartment in great location.
Everything you need in central athens",5
355,1116076,8699632,2013-11-12,9301075,Elena,"The Apartment is lovely & quiet, and perfectly located in the heart of Athens . We had a fantastic time here and Tamara is such a charming host. I would definitely recommend this place and most likely go back again in the future.",5
356,1116076,10178972,2014-02-04,3277778,Lindaura,"I guess number one is that Lenka and Tamara are wonderful to deal with. Pleasant, intelligent and helpful.
The flat is fantastic for several reasons, again, the main one being its location if the centre of the city of Athens, but amazingly quiet, for being a stroll away from everything you would want to see.
It is in the Monastiraki section of Athens, really part of the Plaka and all the old markets, the Acropolis looming on the hill just down the pedestrian lane from the flat.
This is a first floor flat in an old, Deco building, with a charming balcony.  There is no lift, but it is an easy walk up the beautiful white marble staircase.
The flat is huge, with a large well equipped kitchen, big double bedroom, two other rooms that adjoin each other, with single beds in them, more vestibules than you can shake a stick at, a living room, one bathroom with toilet as well as a small separate WC, a service room and balconies galore.
The flat is perfect, the location amazing, and the two women exceedingly (website hidden): Athens is a great city!",5
357,1116076,11705243,2014-04-13,14162716,Lorène,The reservation was canceled 81 days before arrival. This is an automated posting.,3
358,1116076,14610707,2014-06-23,3541014,Pietro,"Lovely apartment, exciting and convenient location, hosts absolutely helpful in any possible way. Highly recommended!",5
359,1116076,14783549,2014-06-26,1488176,Karine,"My boyfriend and I were looking for a great location downtown for our short stay in Athens. This was the perfect spot. We walked easily by foot to Acropolis, Plaka, Psiri and and Thisio and really optimized our short time to visit the city. We couldn't have been more well located in Athens. The apartment is really big and clean. Maria also bought us some yogurt and bread for our breakfast which was really nice. There is also a yoga mat you can use to relax after a long day. Maria helped us get a taxi to get the airport which was really helpful for us. I would come back any time for my next stay in Athens!",5
360,1116076,15704223,2014-07-14,3122104,Amandine,"Lenka and Tamara's place is the perfect place to stay in Athens. It's located in the center of Athens, close to la Plaka (the most pleasant area of Athens) and to the metro station Monastriraki (very central, you can even go directly to the airport from that station). 

The apartment is extremely clean, spacious and pleasant (mostly the balcony!!). 

Tamara was a very kind host, she even agreed to let me stay one more night without any problem. 

If I come back to Athens, I would pick this place for sure!! I couldn't have found better!! ",5
361,1116076,16038681,2014-07-20,12964469,Curtis,"This is a truly amazing apartment. If it is available for your dates you should request to book without hesitation. It is huge, perfectly located, and the hosts are exceptionally organized. The flat is immaculately clean and everything was exactly as described. It was even bigger than we expected based on the photos and descriptions, and we fell in love with the neighborhood -- it is on a quiet street just off of a major pedestrian area filled with shops, cafes and restaurants that don't feel touristy at all, yet you can walk to the Acropolis in 10 minutes. Communication with Lenka and Tamara was easy and they have prepared a huge information packet to make you feel welcome. The kitchen, bathroom and even the laundry are well supplied, so you have all the essentials you need to make your stay as easy as it can be. I'm not sure there's a better value to be had in Athens.",5
362,1116076,17562259,2014-08-14,11910782,Fabiano,"The apartment was spacious, full furnished and very confortable. The flat position is just perfect to visit Athens. Tamara has been homely and friendly. Highly recommended!",5
363,1116076,17816356,2014-08-18,13152287,Cécile,"Tamara nous a attendus patiemment devant l'appartement.
Le quartier ést  très central et nous a permis de visiter de nombreux sites à pied, un bon  point non négligeable... 
L'appartement est  spacieux, bien aménagé, et la terrasse est très agréable...
Merci Lenka et Tamara de nous avoir permis de passer un très bon séjour.",3
364,1116076,20097579,2014-09-23,20107886,Nadia,"l appartamento è di circa 110 mq e si trova al 1mo piano di un immobile di 3 piani nell area di Plaka. L a cucina è fornita di ogni elettrodomestico , di pentole nuove e di generi alimentari di prima necessità. Per l 'ubicazione, per l arredamento, per i servizi, per la pulizia il prezzo di 50 euro al giorno per 4 persone in settembre è basso. L appartamento, molto ventilato e silenzioso, si trova a circa 250 mt. dalla stazione metro di Monastiraki da cui si può raggiungere sia l'aeroporto che il porto del Pireo. A 200mt  dalla stazione metro si trova l'ingresso all'area archeologica. A 300mt.,  verso piazza Omonia, si trova il maggiore mercato al pubblico per pesce, il mercato delle carni, il mercato della frutta e della verdura in cui i prezzi sono più bassi che altrove. C è anche un supermercato Carrefour. L appartamento si trova  in una via silenziosa situata pochi metri dietro  la zona di caffè, trattorie, disco-bar, aperti sino all'alba. Inoltre la zona di Monastiraki è piena di negozi di abbigliamento,  di souvenir di ogni genere , di robivecchi. L area di Plaka in cui nell'Atene dell epoca d'oro hanno camminato Solone, Socrate, Platone, Pericle Euripide, Sofocle,Fidia ecc. è senz alcun dubbio  la migliore in cui risiedere per alcuni giorni. L'host abita di fronte all appartamento ed è molto disponibile.   ",3
365,1116076,20759112,2014-10-05,20169847,David,"Great location next to pedestrian street that leads you straight to the Acropolis. 

It is a wonderfully large apartment with all the necessities. If you are visiting Athens, you can not beat this location. There is a market two blocks away and tons of shopping in the area.

About two blocks from the subway and an easy walk to all the great sites.

We really liked the place and would stay again.",5
366,1116076,20966300,2014-10-08,16538461,Ivo,"Spent 3 nights at Tamara and Lenka's apartment with family with two teenage girls. Their place was ideal for us - spacious (two large bedrooms), quite and very centrally located. Tamara was very welcoming when we arrived.",5
367,1116076,21199513,2014-10-13,18002729,Monica,"Sono stata nell' appartamento 4 notti con 3 mie amiche e mi sono trovata benissimo il quartiere dove si trova è favoloso vicinissimo alla Piazza di Monastiraki ,dove si trova la metro e il quartiere la (website hidden) cucina è fornita di tutto ed è grandissimo la signora Tamara è stata gentilissima ed abita difronte per qualsiasi problema.Tutto pulitissimo unica pecca i materassi della camera con 2 (website hidden) avete problemi con il rumore ci sono i locali nella strada accanto e un po' di rumore c'(website hidden) ritorno sicuramente perché l' appartamento merita proprio. Monica da Firenze Italy",1
368,1116076,21401583,2014-10-16,14705641,Patti,"Tamara was there when we arrived and showed us everything that we needed to know for our three day stay.  The apartment was great! Spacious, plenty of room for the 3 of us with 2 toilets! Which was a real bonus! The apt was great and the location was fantastic! Tamara was very accessible and always gracious and very helpful and accommodating to our needs.  We would definitely stay here again! Thank you, Tamara!
",5
369,1116076,22237183,2014-11-02,4311318,Jean,"Un bel appartement ""Art Déco"", spacieux. 
Une situation vraiment idéale dans la ville, en plein centre de la carte, à cinq minutes du métro pour Le Pirée où l'aéroport.
Un quartier animé, vivant et sympathique. 
Notre hôte nous a aimablement accueilli avec ponctualité.
Nous sommes très contents de notre séjour.
",3
370,1116076,22393524,2014-11-05,11082308,Vicki Lee,"Tamara was very welcoming when we arrived, providing us with a map and useful information about the flat and the local area.  The flat was comfortable and there was plenty of space for our family of four, although the two single beds were seriously ""sunken in the middle"" according to both my adult son and daughter who slept in them (the double bed was fine). We very much enjoyed the location of the flat -- close to the metro, cafés and restaurants, minimarts and shops, and an easy walk to the Acropolis. ",5
371,1116076,22651553,2014-11-11,7585847,Renāte,The apartment was in excellent neighborhood. It was clean and cosy and the hosts were amazing. ,5
372,1116076,24371601,2014-12-27,23812081,Ghislaine,"Tamara est très accueillante. Elle nous attendait au M°. L'appartement est bien situé et correspond parfaitement à la description. Nous avons passé ce séjour en famille. Nous avons été très satisfait.
A refaire.
Ghislaine",3
373,1116076,26792225,2015-02-19,26816472,Tomi,"Extremely well located close to metro station, Acropolis, shops and restaurants. Apartment was roomier than appears from pictures. Very good value for money.",5
